URLLength,DomainLength,IsDomainIP,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,HasSuspiciousWord,NoOfSuspiciousWords,HasBrandName,NoOfHyphens,NoOfDots,PathLength,HasLoginKeyword,HasVerifyKeyword,HasAccountKeyword,label
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
19,11,0,3,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,0,0.2631578947368421,1,0,0,0,0,2,0,0,0,0,1
24,16,0,2,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
24,15,0,3,0,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,1,1,0,0,1,1,0,0,0,0
64,55,0,3,2,0,0,0.0,49,0.765625,3,0.046875,0,0,0,0,0.1875,1,0,0,0,5,3,1,0,0,0,0
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,2,0,0,0,0,1
23,16,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,0,0,0,0,0,2,0,0,0,0,0
38,31,0,3,3,0,0,0.0,31,0.8157894736842105,0,0.0,0,0,0,0,0.1842105263157894,0,0,0,0,0,4,0,0,0,0,0
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,0,0.15625,1,0,0,0,0,2,0,0,0,0,1
53,44,0,3,1,0,0,0.0,31,0.5849056603773585,14,0.2641509433962264,0,0,0,0,0.1509433962264151,1,0,0,1,2,2,1,0,0,0,0
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,2,0,0,0,0,1
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,1,0,0,0,0,2,0,0,0,0,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
31,23,0,2,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
46,10,0,2,0,0,0,0.0,31,0.6739130434782609,5,0.108695652173913,0,0,0,0,0.217391304347826,0,1,1,0,1,3,29,1,0,0,0
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,0,2,0,0,0,0,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
33,25,0,3,1,0,0,0.0,27,0.8181818181818182,0,0.0,0,0,0,0,0.1818181818181818,1,0,0,0,1,2,0,0,0,0,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
23,15,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,1,0,0,0,0,2,0,0,0,0,1
46,20,0,3,1,0,0,0.0,27,0.5869565217391305,11,0.2391304347826087,0,0,0,0,0.1739130434782608,1,0,0,0,0,2,18,0,0,0,0
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
22,14,0,2,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,1,0,0,0,0,2,0,0,0,0,1
32,18,0,7,0,0,0,0.0,24,0.75,3,0.09375,0,0,0,0,0.15625,1,0,0,0,0,1,6,0,0,0,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
22,14,0,2,2,0,0,0.0,16,0.7272727272727273,0,0.0,0,0,0,0,0.2727272727272727,1,0,0,0,0,3,0,0,0,0,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
23,15,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
21,14,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,0,0,0,0,0,2,0,0,0,0,0
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,0,0.1515151515151515,1,0,0,0,0,2,0,0,0,0,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
30,14,0,2,0,0,0,0.0,24,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,1,8,0,0,0,0
57,33,0,3,1,0,0,0.0,47,0.8245614035087719,3,0.0526315789473684,0,0,0,0,0.1228070175438596,0,0,0,0,1,2,17,0,0,0,0
21,14,0,3,1,0,0,0.0,14,0.6666666666666666,2,0.0952380952380952,0,0,0,0,0.238095238095238,0,0,0,0,0,2,0,0,0,0,0
41,32,0,6,1,0,0,0.0,35,0.8536585365853658,0,0.0,0,0,0,0,0.1463414634146341,1,0,0,0,0,2,1,0,0,0,0
37,19,0,3,1,0,0,0.0,28,0.7567567567567568,1,0.027027027027027,0,0,0,0,0.2162162162162162,1,0,0,0,2,2,10,0,0,0,0
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
34,26,0,3,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,0,0.1470588235294117,1,0,0,0,0,2,0,0,0,0,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
51,15,0,3,1,0,0,0.0,41,0.803921568627451,0,0.0,0,0,0,0,0.196078431372549,0,0,0,0,1,2,29,0,0,0,0
19,11,0,3,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,0,0.2631578947368421,1,0,0,0,0,2,0,0,0,0,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
25,17,0,2,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
21,14,0,2,1,0,0,0.0,15,0.7142857142857143,0,0.0,0,0,0,0,0.2857142857142857,0,0,0,0,1,2,0,0,0,0,0
44,35,0,3,1,0,0,0.0,33,0.75,4,0.0909090909090909,0,0,0,0,0.1590909090909091,1,0,0,0,1,2,1,0,0,0,0
127,9,0,2,0,0,0,0.0,67,0.5275590551181102,38,0.2992125984251969,4,1,3,3,0.1732283464566929,1,0,0,0,0,6,33,0,0,0,0
39,30,0,3,1,0,0,0.0,21,0.5384615384615384,9,0.2307692307692307,0,0,0,0,0.2307692307692307,1,0,0,0,3,2,1,0,0,0,0
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
36,28,0,3,1,0,0,0.0,30,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,1,2,0,0,0,0,1
39,30,0,2,2,0,0,0.0,28,0.717948717948718,4,0.1025641025641025,0,0,0,0,0.1794871794871795,1,0,0,0,0,3,1,0,0,0,0
50,30,0,2,1,0,0,0.0,41,0.82,1,0.02,0,0,0,0,0.16,1,0,0,0,1,3,12,0,0,0,0
21,14,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,0,0,0,0,0,2,0,0,0,0,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
26,18,0,3,1,0,0,0.0,20,0.7692307692307693,0,0.0,0,0,0,0,0.2307692307692307,1,0,0,0,1,2,0,0,0,0,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
27,19,0,2,2,0,0,0.0,21,0.7777777777777778,0,0.0,0,0,0,0,0.2222222222222222,1,0,0,0,0,3,0,0,0,0,1
26,19,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,0,0,0,0,0,2,0,0,0,0,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
23,15,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
56,47,0,2,1,0,0,0.0,46,0.8214285714285714,2,0.0357142857142857,0,0,0,0,0.1428571428571428,1,0,0,0,2,2,1,0,0,0,0
50,31,0,3,4,0,0,0.0,39,0.78,0,0.0,0,0,0,0,0.22,0,0,0,0,0,6,12,0,0,0,0
21,13,0,2,2,0,0,0.0,15,0.7142857142857143,0,0.0,0,0,0,0,0.2857142857142857,1,0,0,0,0,3,0,0,0,0,1
28,21,0,2,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,0,0,0,0,0,2,0,0,0,0,0
28,21,0,2,2,0,0,0.0,22,0.7857142857142857,0,0.0,0,0,0,0,0.2142857142857142,0,0,0,0,0,3,0,0,0,0,0
18,10,0,2,1,0,0,0.0,13,0.7222222222222222,0,0.0,0,0,0,0,0.2777777777777778,1,0,0,0,0,2,0,0,0,0,1
21,14,0,2,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,0,0,0,0,0,2,0,0,0,0,0
45,36,0,3,4,0,0,0.0,33,0.7333333333333333,3,0.0666666666666666,0,0,0,0,0.2,1,0,0,0,0,5,1,0,0,0,0
103,7,0,2,0,0,0,0.0,79,0.7669902912621359,15,0.145631067961165,1,1,0,0,0.087378640776699,1,0,0,0,0,2,65,0,0,0,0
104,19,0,3,0,0,0,0.0,84,0.8076923076923077,10,0.0961538461538461,0,0,0,0,0.0961538461538461,1,0,0,0,1,2,77,0,0,0,0
28,21,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,0,0,0,0,0,2,0,0,0,0,0
38,29,0,3,1,0,0,0.0,25,0.6578947368421053,4,0.1052631578947368,0,0,0,0,0.2368421052631578,1,0,0,0,3,2,1,0,0,0,0
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
34,26,0,3,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,0,0.1470588235294117,1,0,0,0,0,2,0,0,0,0,1
53,46,0,3,4,0,0,0.0,33,0.6226415094339622,10,0.1886792452830188,0,0,0,0,0.1886792452830188,0,0,0,0,2,5,0,0,0,0,0
40,32,0,3,4,0,0,0.0,26,0.65,5,0.125,0,0,0,0,0.225,0,0,0,0,0,5,1,0,0,0,0
32,24,0,3,1,0,0,0.0,26,0.8125,0,0.0,0,0,0,0,0.1875,1,0,0,0,1,2,0,0,0,0,1
25,18,0,2,2,0,0,0.0,18,0.72,1,0.04,0,0,0,0,0.24,0,0,0,0,0,3,0,0,0,0,0
22,15,0,2,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,0,0,0,0,0,2,0,0,0,0,0
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,0,0.15625,1,0,0,0,0,2,0,0,0,0,1
33,25,0,3,1,0,0,0.0,27,0.8181818181818182,0,0.0,0,0,0,0,0.1818181818181818,1,0,0,0,1,2,0,0,0,0,1
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,1,0,0,0,0,2,0,0,0,0,1
27,19,0,2,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
32,23,0,3,1,0,0,0.0,26,0.8125,0,0.0,0,0,0,0,0.1875,1,0,0,0,0,2,1,0,0,0,0
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,0,0.1515151515151515,1,0,0,0,0,2,0,0,0,0,1
23,14,0,2,1,0,0,0.0,17,0.7391304347826086,0,0.0,0,0,0,0,0.2608695652173913,1,0,0,0,0,2,1,0,0,0,0
33,25,0,2,2,0,0,0.0,26,0.7878787878787878,0,0.0,0,0,0,0,0.2121212121212121,0,0,0,0,0,3,1,0,0,0,0
34,26,0,3,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,0,0.1470588235294117,1,0,0,0,0,2,0,0,0,0,1
18,10,0,2,1,0,0,0.0,13,0.7222222222222222,0,0.0,0,0,0,0,0.2777777777777778,1,0,0,0,0,2,0,0,0,0,1
56,17,0,3,0,0,0,0.0,46,0.8214285714285714,0,0.0,1,1,0,0,0.1785714285714285,1,0,0,0,0,3,24,0,0,0,0
25,18,0,7,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,0,0,0,0,0,2,0,0,0,0,0
37,28,0,3,1,0,0,0.0,28,0.7567567567567568,3,0.081081081081081,0,0,0,0,0.1621621621621621,1,0,0,0,0,2,1,0,0,0,0
39,25,0,3,1,0,0,0.0,30,0.7692307692307693,2,0.0512820512820512,0,0,0,0,0.1794871794871795,1,0,0,0,1,2,6,0,0,0,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
26,18,0,2,3,0,0,0.0,19,0.7307692307692307,0,0.0,0,0,0,0,0.2692307692307692,1,0,0,0,0,4,0,0,0,0,1
24,17,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,0,0,0,0,0,2,0,0,0,0,0
85,78,0,4,3,0,0,0.0,68,0.8,10,0.1176470588235294,0,0,0,0,0.0823529411764705,0,0,0,0,0,4,0,0,0,0,0
27,19,0,2,2,0,0,0.0,21,0.7777777777777778,0,0.0,0,0,0,0,0.2222222222222222,1,0,0,0,0,3,0,0,0,0,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
22,14,0,2,2,0,0,0.0,16,0.7272727272727273,0,0.0,0,0,0,0,0.2727272727272727,1,0,0,0,0,3,0,0,0,0,1
31,23,0,3,1,0,0,0.0,25,0.8064516129032258,0,0.0,0,0,0,0,0.1935483870967742,1,0,0,0,1,2,0,0,0,0,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
34,25,0,3,1,0,0,0.0,28,0.8235294117647058,0,0.0,0,0,0,0,0.1764705882352941,1,0,0,0,0,2,1,0,0,0,0
26,19,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,0,0,0,0,0,2,0,0,0,0,0
54,39,0,3,3,0,0,0.0,28,0.5185185185185185,13,0.2407407407407407,0,0,0,0,0.2407407407407407,1,0,0,0,3,4,7,0,0,0,0
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
35,27,0,3,1,0,0,0.0,30,0.8571428571428571,0,0.0,0,0,0,0,0.1428571428571428,1,0,0,0,0,2,0,0,0,0,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
29,20,0,3,1,0,0,0.0,19,0.6551724137931034,2,0.0689655172413793,0,0,0,0,0.2758620689655172,1,0,0,0,2,2,1,0,0,0,0
32,9,0,3,0,0,0,0.0,26,0.8125,0,0.0,0,0,0,0,0.1875,1,0,0,0,0,2,15,0,0,0,0
32,24,0,2,1,0,0,0.0,26,0.8125,0,0.0,0,0,0,0,0.1875,1,0,0,0,1,2,0,0,0,0,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
39,32,0,3,3,0,0,0.0,32,0.8205128205128205,0,0.0,0,0,0,0,0.1794871794871795,0,0,0,0,0,4,0,0,0,0,0
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,1,0,0,0,0,2,0,0,0,0,1
22,13,0,4,0,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,1,0,0,0,0,1,1,0,0,0,0
29,21,0,2,2,0,0,0.0,23,0.7931034482758621,0,0.0,0,0,0,0,0.2068965517241379,1,0,0,0,0,3,0,0,0,0,1
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,1,0,0,0,0,2,0,0,0,0,1
118,16,0,4,1,0,0,0.0,98,0.8305084745762712,11,0.0932203389830508,0,0,0,0,0.0762711864406779,1,0,0,0,0,3,94,0,0,0,0
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
28,20,0,2,2,0,0,0.0,22,0.7857142857142857,0,0.0,0,0,0,0,0.2142857142857142,1,0,0,0,0,3,0,0,0,0,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
79,15,0,2,1,0,0,0.0,50,0.6329113924050633,17,0.2151898734177215,1,1,0,0,0.1518987341772152,0,1,2,0,1,3,22,1,0,0,0
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
38,29,0,3,1,0,0,0.0,25,0.6578947368421053,6,0.1578947368421052,0,0,0,0,0.1842105263157894,1,0,0,0,1,2,1,0,0,0,0
84,38,0,2,4,0,0,0.0,56,0.6666666666666666,10,0.119047619047619,0,0,0,0,0.2142857142857142,1,0,0,0,2,8,38,0,0,0,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
54,28,0,3,1,0,0,0.0,46,0.8518518518518519,2,0.037037037037037,0,0,0,0,0.1111111111111111,1,0,0,0,0,2,18,0,0,0,0
19,11,0,3,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,0,0.2631578947368421,1,0,0,0,0,2,0,0,0,0,1
22,15,0,2,2,0,0,0.0,12,0.5454545454545454,4,0.1818181818181818,0,0,0,0,0.2727272727272727,0,0,0,0,0,3,0,0,0,0,0
23,15,0,3,0,0,0,0.0,17,0.7391304347826086,2,0.0869565217391304,0,0,0,0,0.1739130434782608,1,0,0,0,0,1,0,0,0,0,0
50,15,0,2,1,0,0,0.0,29,0.58,12,0.24,0,0,0,0,0.18,1,0,0,0,0,2,27,0,0,0,0
33,25,0,2,2,0,0,0.0,27,0.8181818181818182,0,0.0,0,0,0,0,0.1818181818181818,1,0,0,0,0,3,0,0,0,0,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
27,20,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,0,0,0,0,0,2,0,0,0,0,0
27,19,0,3,1,0,0,0.0,21,0.7777777777777778,1,0.037037037037037,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,1,0,0,0,0,2,0,0,0,0,1
22,15,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,0,0,0,0,0,2,0,0,0,0,0
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,0,0.1515151515151515,1,0,0,0,0,2,0,0,0,0,1
18,9,0,2,0,0,0,0.0,13,0.7222222222222222,0,0.0,0,0,0,0,0.2777777777777778,1,0,0,0,0,1,1,0,0,0,0
24,17,0,4,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,0,0,0,0,0,2,0,0,0,0,0
22,14,0,2,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,1,0,0,0,0,2,0,0,0,0,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
22,14,0,2,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,1,0,0,0,0,2,0,0,0,0,1
56,47,0,2,2,0,0,0.0,49,0.875,0,0.0,0,0,0,0,0.125,1,1,1,0,0,3,1,0,1,0,0
33,25,0,2,2,0,0,0.0,27,0.8181818181818182,0,0.0,0,0,0,0,0.1818181818181818,1,0,0,0,0,3,0,0,0,0,1
22,14,0,3,1,0,0,0.0,16,0.7272727272727273,0,0.0,0,0,0,0,0.2727272727272727,1,0,0,0,1,2,0,0,0,0,1
46,37,0,3,1,0,0,0.0,40,0.8695652173913043,0,0.0,0,0,0,0,0.1304347826086956,1,0,0,0,0,2,1,0,0,0,0
20,12,0,2,1,0,0,0.0,15,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,0,2,0,0,0,0,1
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,2,0,0,0,0,1
33,26,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,0,0.1515151515151515,0,0,0,0,0,2,0,0,0,0,0
29,22,0,3,1,0,0,0.0,23,0.7931034482758621,0,0.0,0,0,0,0,0.2068965517241379,0,0,0,0,1,2,0,0,0,0,0
28,20,0,2,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
29,22,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,0,0,0,0,0,2,0,0,0,0,0
41,33,0,3,2,0,0,0.0,33,0.8048780487804879,0,0.0,0,0,0,0,0.1951219512195122,0,1,1,0,1,3,1,0,1,0,0
30,22,0,2,2,0,0,0.0,24,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,3,0,0,0,0,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
37,29,0,3,2,0,0,0.0,31,0.8378378378378378,0,0.0,0,0,0,0,0.1621621621621621,1,0,0,0,0,3,0,0,0,0,1
34,25,0,3,1,0,0,0.0,27,0.7941176470588235,0,0.0,0,0,0,0,0.2058823529411764,1,0,0,0,1,2,1,0,0,0,0
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,1,0,0,0,0,2,0,0,0,0,1
29,22,0,3,2,0,0,0.0,23,0.7931034482758621,0,0.0,0,0,0,0,0.2068965517241379,0,0,0,0,0,3,0,0,0,0,0
35,28,0,3,1,0,0,0.0,30,0.8571428571428571,0,0.0,0,0,0,0,0.1428571428571428,0,1,1,0,0,2,0,0,0,0,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,1,0,0,0,0,2,0,0,0,0,1
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,1,0,0,0,0,2,0,0,0,0,1
28,20,0,2,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
41,33,0,3,1,0,0,0.0,33,0.8048780487804879,0,0.0,0,0,0,0,0.1951219512195122,0,0,0,0,2,2,1,0,0,0,0
23,15,0,2,2,0,0,0.0,17,0.7391304347826086,0,0.0,0,0,0,0,0.2608695652173913,1,0,0,0,0,3,0,0,0,0,1
27,19,0,2,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,0,0.15625,1,0,0,0,0,2,0,0,0,0,1
25,18,0,3,2,0,0,0.0,16,0.64,3,0.12,0,0,0,0,0.24,0,0,0,0,0,3,0,0,0,0,0
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,0,0.1515151515151515,1,0,0,0,0,2,0,0,0,0,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
23,15,0,2,2,0,0,0.0,17,0.7391304347826086,0,0.0,0,0,0,0,0.2608695652173913,1,0,0,0,0,3,0,0,0,0,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,1,0,0,0,0,2,0,0,0,0,1
33,26,0,3,2,0,0,0.0,26,0.7878787878787878,1,0.0303030303030303,0,0,0,0,0.1818181818181818,0,0,0,0,0,3,0,0,0,0,0
30,22,0,2,2,0,0,0.0,24,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,3,0,0,0,0,1
33,25,0,2,2,0,0,0.0,27,0.8181818181818182,0,0.0,0,0,0,0,0.1818181818181818,1,0,0,0,0,3,0,0,0,0,1
