URLLength,DomainLength,IsDomainIP,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,label
38,30,0,3,1,0,0,0.0,33,0.868421052631579,0,0.0,0,0,0,5,0.13157894736842105,1,1
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,1,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
36,28,0,3,2,0,0,0.0,23,0.6388888888888888,5,0.1388888888888889,0,0,0,8,0.2222222222222222,0,0
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,1,1
27,20,0,2,2,0,0,0.0,14,0.5185185185185185,7,0.25925925925925924,0,0,0,6,0.2222222222222222,0,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
40,31,0,3,4,0,0,0.0,29,0.725,2,0.05,0,0,0,9,0.225,1,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
102,52,0,3,3,0,0,0.0,84,0.8235294117647058,0,0.0,1,1,1,18,0.17647058823529413,0,0
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
35,26,0,3,1,0,0,0.0,27,0.7714285714285715,2,0.05714285714285714,0,0,0,6,0.17142857142857143,1,0
25,18,0,3,2,0,0,0.0,17,0.68,2,0.08,0,0,0,6,0.24,0,0
31,23,0,2,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
43,34,0,3,2,0,0,0.0,31,0.7209302325581395,5,0.11627906976744186,0,0,0,7,0.16279069767441862,1,0
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
40,29,0,3,1,0,0,0.0,31,0.775,0,0.0,0,0,0,9,0.225,1,0
24,16,0,3,2,0,0,0.0,18,0.75,0,0.0,0,0,0,6,0.25,1,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
25,17,0,7,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
50,31,0,3,4,0,0,0.0,39,0.78,0,0.0,0,0,0,11,0.22,0,0
29,21,0,3,1,0,0,0.0,23,0.7931034482758621,0,0.0,0,0,0,6,0.20689655172413793,1,1
59,20,0,2,2,0,0,0.0,47,0.7966101694915254,0,0.0,0,0,0,12,0.2033898305084746,0,0
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
52,21,0,4,0,0,0,0.0,44,0.8461538461538461,0,0.0,0,0,0,8,0.15384615384615385,0,0
33,24,0,3,1,0,0,0.0,26,0.7878787878787878,1,0.030303030303030304,0,0,0,6,0.18181818181818182,1,0
31,20,0,3,0,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,0
27,20,0,2,2,0,0,0.0,14,0.5185185185185185,7,0.25925925925925924,0,0,0,6,0.2222222222222222,0,0
22,15,0,3,1,0,0,0.0,16,0.7272727272727273,0,0.0,0,0,0,6,0.2727272727272727,0,0
34,25,0,2,1,0,0,0.0,26,0.7647058823529411,2,0.058823529411764705,0,0,0,6,0.17647058823529413,1,0
26,18,0,2,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
25,13,0,2,0,0,0,0.0,19,0.76,0,0.0,0,0,0,6,0.24,0,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,1,1
29,22,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,0,0
27,19,0,3,2,0,0,0.0,21,0.7777777777777778,0,0.0,0,0,0,6,0.2222222222222222,1,1
22,15,0,2,2,0,0,0.0,16,0.7272727272727273,0,0.0,0,0,0,6,0.2727272727272727,0,0
28,20,0,3,1,0,0,0.0,21,0.75,2,0.07142857142857142,0,0,0,5,0.17857142857142858,1,1
68,16,0,2,0,0,0,0.0,54,0.7941176470588235,6,0.08823529411764706,0,0,0,8,0.11764705882352941,1,0
23,15,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
19,11,0,2,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,5,0.2631578947368421,1,1
32,23,0,2,2,0,0,0.0,13,0.40625,12,0.375,0,0,0,7,0.21875,1,0
21,13,0,2,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,1,1
41,32,0,3,1,0,0,0.0,30,0.7317073170731707,2,0.04878048780487805,0,0,0,9,0.21951219512195122,1,0
30,23,0,3,2,0,0,0.0,14,0.4666666666666667,10,0.3333333333333333,0,0,0,6,0.2,0,0
27,20,0,3,1,0,0,0.0,19,0.7037037037037037,3,0.1111111111111111,0,0,0,5,0.18518518518518517,0,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
31,22,0,3,1,0,0,0.0,23,0.7419354838709677,0,0.0,0,0,0,8,0.25806451612903225,1,0
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,5,0.15625,1,1
36,28,0,3,1,0,0,0.0,31,0.8611111111111112,0,0.0,0,0,0,5,0.1388888888888889,1,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,1,1
46,29,0,2,2,0,0,0.0,32,0.6956521739130435,7,0.15217391304347827,0,0,0,7,0.15217391304347827,1,0
33,25,0,3,1,0,0,0.0,27,0.8181818181818182,0,0.0,0,0,0,6,0.18181818181818182,1,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
40,32,0,2,2,0,0,0.0,34,0.85,0,0.0,0,0,0,6,0.15,1,1
29,22,0,3,1,0,0,0.0,23,0.7931034482758621,0,0.0,0,0,0,6,0.20689655172413793,0,0
28,20,0,2,2,0,0,0.0,21,0.75,0,0.0,0,0,0,7,0.25,1,1
45,36,0,3,4,0,0,0.0,33,0.7333333333333333,3,0.06666666666666667,0,0,0,9,0.2,1,0
34,25,0,4,1,0,0,0.0,28,0.8235294117647058,0,0.0,0,0,0,6,0.17647058823529413,1,0
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,1,1
22,15,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,0,0
19,11,0,2,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,5,0.2631578947368421,1,1
29,21,0,2,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
20,12,0,4,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,1,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
37,28,0,2,2,0,0,0.0,30,0.8108108108108109,0,0.0,0,0,0,7,0.1891891891891892,1,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
26,19,0,2,1,0,0,0.0,19,0.7307692307692307,2,0.07692307692307693,0,0,0,5,0.19230769230769232,0,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
25,18,0,3,1,0,0,0.0,19,0.76,1,0.04,0,0,0,5,0.2,0,0
255,13,1,3,0,0,0,0.0,174,0.6823529411764706,42,0.16470588235294117,5,3,4,39,0.15294117647058825,0,0
31,24,0,3,1,0,0,0.0,25,0.8064516129032258,1,0.03225806451612903,0,0,0,5,0.16129032258064516,0,0
40,31,0,3,1,0,0,0.0,32,0.8,1,0.025,0,0,0,7,0.175,1,0
25,16,0,3,0,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,0
23,16,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,0,0
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
22,14,0,2,2,0,0,0.0,16,0.7272727272727273,0,0.0,0,0,0,6,0.2727272727272727,1,1
25,16,0,2,0,0,0,0.0,19,0.76,0,0.0,0,0,0,6,0.24,1,0
78,22,0,3,1,0,0,0.0,54,0.6923076923076923,13,0.16666666666666666,0,0,0,11,0.14102564102564102,0,0
48,39,0,3,4,0,0,0.0,35,0.7291666666666666,4,0.08333333333333333,0,0,0,9,0.1875,1,0
28,19,0,3,1,0,0,0.0,19,0.6785714285714286,1,0.03571428571428571,0,0,0,8,0.2857142857142857,1,0
17,10,0,2,1,0,0,0.0,10,0.5882352941176471,2,0.11764705882352941,0,0,0,5,0.29411764705882354,0,0
27,19,0,2,2,0,0,0.0,21,0.7777777777777778,0,0.0,0,0,0,6,0.2222222222222222,1,1
54,16,0,3,1,0,0,0.0,44,0.8148148148148148,1,0.018518518518518517,0,0,0,9,0.16666666666666666,1,0
55,47,0,4,4,0,0,0.0,41,0.7454545454545455,5,0.09090909090909091,0,0,0,9,0.16363636363636364,0,0
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,1,1
31,23,0,2,2,0,0,0.0,25,0.8064516129032258,0,0.0,0,0,0,6,0.1935483870967742,1,1
21,14,0,2,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,0,0
29,22,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,0,0
39,30,0,2,0,0,0,0.0,32,0.8205128205128205,0,0.0,0,0,0,7,0.1794871794871795,1,0
31,23,0,2,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,1,1
35,28,0,3,1,0,0,0.0,30,0.8571428571428571,0,0.0,0,0,0,5,0.14285714285714285,0,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
19,11,0,2,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,5,0.2631578947368421,1,1
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,1,1
54,45,0,2,2,0,0,0.0,47,0.8703703703703703,0,0.0,0,0,0,7,0.12962962962962962,1,0
27,19,0,3,2,0,0,0.0,21,0.7777777777777778,0,0.0,0,0,0,6,0.2222222222222222,1,1
17,9,0,2,1,0,0,0.0,12,0.7058823529411765,0,0.0,0,0,0,5,0.29411764705882354,1,1
36,28,0,3,1,0,0,0.0,31,0.8611111111111112,0,0.0,0,0,0,5,0.1388888888888889,1,1
23,16,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,0,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
25,4,0,2,0,0,0,0.0,14,0.56,6,0.24,0,0,0,5,0.2,1,0
22,14,0,2,2,0,0,0.0,16,0.7272727272727273,0,0.0,0,0,0,6,0.2727272727272727,1,1
22,15,0,3,1,0,0,0.0,15,0.6818181818181818,1,0.045454545454545456,0,0,0,6,0.2727272727272727,0,0
26,18,0,2,2,0,0,0.0,20,0.7692307692307693,0,0.0,0,0,0,6,0.23076923076923078,1,1
41,33,0,3,1,0,0,0.0,36,0.8780487804878049,0,0.0,0,0,0,5,0.12195121951219512,1,1
18,10,0,2,1,0,0,0.0,13,0.7222222222222222,0,0.0,0,0,0,5,0.2777777777777778,1,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
24,16,0,2,2,0,0,0.0,18,0.75,0,0.0,0,0,0,6,0.25,1,1
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,5,0.15625,1,1
19,11,0,2,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,5,0.2631578947368421,1,1
21,13,0,2,2,0,0,0.0,15,0.7142857142857143,0,0.0,0,0,0,6,0.2857142857142857,1,1
22,15,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,0,0
35,26,0,3,1,0,0,0.0,26,0.7428571428571429,3,0.08571428571428572,0,0,0,6,0.17142857142857143,1,0
39,30,0,3,2,0,0,0.0,32,0.8205128205128205,0,0.0,0,0,0,7,0.1794871794871795,1,0
41,33,0,3,1,0,0,0.0,36,0.8780487804878049,0,0.0,0,0,0,5,0.12195121951219512,1,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
33,24,0,3,1,0,0,0.0,27,0.8181818181818182,0,0.0,0,0,0,6,0.18181818181818182,1,0
24,16,0,2,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
19,11,0,2,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,5,0.2631578947368421,1,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
19,12,0,3,1,0,0,0.0,11,0.5789473684210527,3,0.15789473684210525,0,0,0,5,0.2631578947368421,0,0
31,24,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,0,0
29,11,0,2,0,0,0,0.0,20,0.6896551724137931,1,0.034482758620689655,0,0,0,8,0.27586206896551724,0,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,1,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
25,16,0,3,1,0,0,0.0,18,0.72,1,0.04,0,0,0,6,0.24,1,0
22,14,0,2,2,0,0,0.0,16,0.7272727272727273,0,0.0,0,0,0,6,0.2727272727272727,1,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
35,9,0,3,0,0,0,0.0,27,0.7714285714285715,3,0.08571428571428572,0,0,0,5,0.14285714285714285,1,0
29,21,0,3,1,0,0,0.0,23,0.7931034482758621,0,0.0,0,0,0,6,0.20689655172413793,1,1
19,11,0,2,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,5,0.2631578947368421,1,1
18,10,0,2,0,0,0,0.0,13,0.7222222222222222,0,0.0,0,0,0,5,0.2777777777777778,0,0
51,42,0,3,1,0,0,0.0,39,0.7647058823529411,3,0.058823529411764705,0,0,0,9,0.17647058823529413,1,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,1,1
25,17,0,2,2,0,0,0.0,19,0.76,0,0.0,0,0,0,6,0.24,1,1
31,23,0,2,2,0,0,0.0,25,0.8064516129032258,0,0.0,0,0,0,6,0.1935483870967742,1,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
54,47,0,2,2,0,0,0.0,24,0.4444444444444444,20,0.37037037037037035,0,0,0,10,0.18518518518518517,0,0
21,14,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,0,0
67,20,0,3,1,0,0,0.0,46,0.6865671641791045,11,0.16417910447761194,0,1,0,10,0.14925373134328357,1,0
41,29,0,3,1,0,0,0.0,31,0.7560975609756098,1,0.024390243902439025,1,1,0,9,0.21951219512195122,0,0
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
20,13,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,0,0
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
25,17,0,2,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
22,14,0,2,2,0,0,0.0,16,0.7272727272727273,0,0.0,0,0,0,6,0.2727272727272727,1,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
45,37,0,2,4,0,0,0.0,37,0.8222222222222222,0,0.0,0,0,0,8,0.17777777777777778,1,0
20,13,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,0,0
115,20,0,3,0,0,0,0.0,86,0.7478260869565218,19,0.16521739130434782,0,0,0,10,0.08695652173913043,1,0
25,18,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,0,0
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,1,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
25,18,0,2,1,0,0,0.0,19,0.76,0,0.0,0,0,0,6,0.24,0,0
20,13,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,0,0
90,39,0,4,2,0,0,0.0,61,0.6777777777777778,10,0.1111111111111111,0,0,1,19,0.2111111111111111,1,0
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
38,31,0,3,1,0,0,0.0,33,0.868421052631579,0,0.0,0,0,0,5,0.13157894736842105,0,0
47,39,0,3,1,0,0,0.0,36,0.7659574468085106,3,0.06382978723404255,0,0,0,8,0.1702127659574468,0,0
26,18,0,2,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
31,22,0,3,1,0,0,0.0,25,0.8064516129032258,0,0.0,0,0,0,6,0.1935483870967742,1,0
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,5,0.15625,1,1
27,19,0,2,2,0,0,0.0,21,0.7777777777777778,0,0.0,0,0,0,6,0.2222222222222222,1,1
28,21,0,3,2,0,0,0.0,22,0.7857142857142857,0,0.0,0,0,0,6,0.21428571428571427,0,0
19,10,0,4,0,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,5,0.2631578947368421,1,0
29,22,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,0,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
33,24,0,3,0,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,5,0.15151515151515152,1,0
19,11,0,2,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,5,0.2631578947368421,1,1
50,41,0,2,1,0,0,0.0,39,0.78,2,0.04,0,0,0,9,0.18,1,0
37,29,0,4,1,0,0,0.0,28,0.7567567567567568,2,0.05405405405405406,0,0,0,7,0.1891891891891892,0,0
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,5,0.15625,1,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
34,26,0,2,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,5,0.14705882352941177,1,1
58,31,0,3,4,0,0,0.0,47,0.8103448275862069,0,0.0,0,0,0,11,0.1896551724137931,0,0
26,19,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,0,0
22,14,0,2,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,1,1
21,13,0,2,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,1,1
34,26,0,3,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,5,0.14705882352941177,1,1
46,37,0,3,1,0,0,0.0,27,0.5869565217391305,11,0.2391304347826087,0,0,0,8,0.17391304347826086,1,0
27,19,0,2,2,0,0,0.0,21,0.7777777777777778,0,0.0,0,0,0,6,0.2222222222222222,1,1
22,14,0,3,1,0,0,0.0,16,0.7272727272727273,0,0.0,0,0,0,6,0.2727272727272727,1,1
45,13,0,2,1,0,0,0.0,33,0.7333333333333333,4,0.08888888888888889,0,0,0,8,0.17777777777777778,1,0
32,25,0,2,3,0,0,0.0,24,0.75,1,0.03125,0,0,0,7,0.21875,0,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
28,20,0,2,2,0,0,0.0,22,0.7857142857142857,0,0.0,0,0,0,6,0.21428571428571427,1,1
24,17,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,0,0
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,1,1
33,15,0,2,1,0,0,0.0,25,0.7575757575757576,0,0.0,0,0,0,8,0.24242424242424243,0,0
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,5,0.15151515151515152,1,1
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,5,0.15151515151515152,1,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,0
23,16,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,0,0
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,1,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
18,10,0,2,1,0,0,0.0,13,0.7222222222222222,0,0.0,0,0,0,5,0.2777777777777778,1,1
35,27,0,3,1,0,0,0.0,29,0.8285714285714286,0,0.0,0,0,0,6,0.17142857142857143,0,0
37,28,0,3,1,0,0,0.0,20,0.5405405405405406,11,0.2972972972972973,0,0,0,6,0.16216216216216217,1,0
36,27,0,3,1,0,0,0.0,19,0.5277777777777778,8,0.2222222222222222,0,0,0,9,0.25,1,0
32,25,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,5,0.15625,0,0
30,23,0,2,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,0,0
23,15,0,2,2,0,0,0.0,17,0.7391304347826086,0,0.0,0,0,0,6,0.2608695652173913,1,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
27,18,0,3,1,0,0,0.0,16,0.5925925925925926,4,0.14814814814814814,0,0,0,7,0.25925925925925924,1,0
26,18,0,3,1,0,0,0.0,20,0.7692307692307693,0,0.0,0,0,0,6,0.23076923076923078,1,1
27,19,0,6,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
26,19,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,0,0
20,12,0,2,1,0,0,0.0,14,0.7,0,0.0,0,0,0,6,0.3,0,0
22,15,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,0,0
21,13,0,2,2,0,0,0.0,15,0.7142857142857143,0,0.0,0,0,0,6,0.2857142857142857,1,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
30,22,0,2,2,0,0,0.0,24,0.8,0,0.0,0,0,0,6,0.2,1,1
39,30,0,3,0,0,0,0.0,34,0.8717948717948718,0,0.0,0,0,0,5,0.1282051282051282,1,0
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,1,1
48,27,0,2,1,0,0,0.0,34,0.7083333333333334,4,0.08333333333333333,0,0,0,10,0.20833333333333334,0,0
23,16,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,0,0
46,37,0,2,2,0,0,0.0,38,0.8260869565217391,1,0.021739130434782608,0,0,0,7,0.15217391304347827,1,0
23,15,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
40,32,0,3,1,0,0,0.0,35,0.875,0,0.0,0,0,0,5,0.125,1,1
33,26,0,3,0,0,0,0.0,29,0.8787878787878788,0,0.0,0,0,0,4,0.12121212121212122,0,0
48,14,0,3,0,0,0,0.0,41,0.8541666666666666,0,0.0,0,0,0,7,0.14583333333333334,1,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,5,0.15625,1,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
43,34,0,3,1,0,0,0.0,30,0.6976744186046512,6,0.13953488372093023,0,0,0,7,0.16279069767441862,1,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
27,19,0,2,2,0,0,0.0,20,0.7407407407407407,0,0.0,0,0,0,7,0.25925925925925924,1,1
